Time,machine,slice,direction,Source,Destination,Length,time_bin,time_bin_sa
5604.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,60.38,5600.0,5604.0
5634.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,56.52,5600.0,5634.0
5634.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,53.99,5600.0,5634.0
5635.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
5636.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
5637.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
5637.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
5639.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
5641.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
5642.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
5643.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,57.68,5600.0,5643.0
5644.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
5645.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
5650.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
5670.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
5675.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,46.63,5600.0,5675.0
5695.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
5700.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
5720.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
5750.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
5755.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
5785.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,63.96,5700.0,5785.0
5790.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
5795.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
5805.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
5807.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
5809.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,58.82,5800.0,5809.0
5810.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,60.11,5800.0,5810.0
5811.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
5813.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,60.94,5800.0,5813.0
5813.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
5814.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,54.01,5800.0,5814.0
5816.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
5818.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
5818.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,65.2,5800.0,5818.0
5819.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
5821.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
5822.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,59.87,5800.0,5822.0
5822.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
5823.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
5825.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
5826.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
5827.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
5828.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
5830.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
5832.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
5833.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
5834.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
5835.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
5836.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
5837.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
5838.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,71.58,5800.0,5838.0
5840.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
5841.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
5843.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,69.44,5800.0,5843.0
5843.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,55.3,5800.0,5843.0
5845.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,55.94,5800.0,5845.0
5847.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
5847.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,62.83,5800.0,5847.0
5849.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
5851.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,54.54,5800.0,5851.0
5852.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
5854.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
5855.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
5857.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
5858.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,60.26,5800.0,5858.0
5860.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
5861.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
5863.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
5865.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
5866.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
5867.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
5869.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,53.52,5800.0,5869.0
5869.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,62.73,5800.0,5869.0
5870.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
5872.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
5872.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,56.5,5800.0,5872.0
5874.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
5875.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,62.58,5800.0,5875.0
5876.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
5877.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
5878.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
5879.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,54.05,5800.0,5879.0
5880.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
5881.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,55.88,5800.0,5881.0
5882.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,54.69,5800.0,5882.0
5884.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
5885.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
5886.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,61.15,5800.0,5886.0
5888.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,57.91,5800.0,5888.0
5890.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,61.39,5800.0,5890.0
5890.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,57.6,5800.0,5890.0
5892.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
5894.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,58.31,5800.0,5894.0
5895.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,62.63,5800.0,5895.0
5896.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
5896.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
5898.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,59.54,5800.0,5898.0
5900.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
5901.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
5903.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
5905.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,72.95,5900.0,5905.0
5906.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
5908.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
5909.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
5911.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
5912.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
5912.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,50.15,5900.0,5912.0
5914.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
5915.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,62.11,5900.0,5915.0
5917.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
5918.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,60.83,5900.0,5918.0
5920.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,62.07,5900.0,5920.0
5922.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
5922.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
5923.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
5925.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,64.85,5900.0,5925.0
5925.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,65.49,5900.0,5925.0
5927.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
5928.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,52.81,5900.0,5928.0
5930.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,63.17,5900.0,5930.0
6430.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,65.06,6400.0,6430.0
6480.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,60.93,6400.0,6480.0
6530.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
6531.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
6532.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
6532.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,64.78,6500.0,6532.0
6533.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
6534.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,58.11,6500.0,6534.0
6535.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
6537.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
6539.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,69.75,6500.0,6539.0
6541.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
6543.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
6544.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,65.26,6500.0,6544.0
6545.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
6546.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,64.88,6500.0,6546.0
6548.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
6550.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,58.91,6500.0,6550.0
6550.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,67.77,6500.0,6550.0
6552.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,54.19,6500.0,6552.0
6553.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
6554.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,57.4,6500.0,6554.0
6556.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
6558.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,68.06,6500.0,6558.0
6560.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,66.27,6500.0,6560.0
6561.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
6562.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,64.8,6500.0,6562.0
6563.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
6565.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
6567.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
6569.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
6570.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
6571.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,52.9,6500.0,6571.0
6572.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
6574.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
6576.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
6577.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,55.13,6500.0,6577.0
6578.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
6580.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
6582.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
6583.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,51.5,6500.0,6583.0
6585.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
6586.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
6587.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
6588.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
6590.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
6591.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,52.55,6500.0,6591.0
6592.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
6593.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
6594.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
6595.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
6596.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,68.11,6500.0,6596.0
6596.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,58.63,6500.0,6596.0
6598.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
6599.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
6599.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
6601.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,58.54,6600.0,6601.0
6602.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
6604.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
6606.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,62.57,6600.0,6606.0
6607.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,56.36,6600.0,6607.0
6609.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
6611.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
6611.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
6613.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,50.54,6600.0,6613.0
6615.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
6615.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
6616.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,65.7,6600.0,6616.0
6617.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
6619.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
6620.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
6621.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,65.74,6600.0,6621.0
6622.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
6624.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,60.49,6600.0,6624.0
6625.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
6626.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,57.54,6600.0,6626.0
6628.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,59.24,6600.0,6628.0
6629.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,54.02,6600.0,6629.0
6631.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
6632.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
6632.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
6634.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
6635.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
6635.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
6636.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,69.91,6600.0,6636.0
6637.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
6639.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
6640.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
6642.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,61.62,6600.0,6642.0
6644.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,57.81,6600.0,6644.0
6646.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
6648.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,61.99,6600.0,6648.0
6649.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
6649.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,58.61,6600.0,6649.0
6651.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
6652.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,64.74,6600.0,6652.0
6654.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
6656.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
6656.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,57.48,6600.0,6656.0
6658.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
6658.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
6659.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
6759.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
6959.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,51.38,6900.0,6959.0
7459.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
7559.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
7609.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
7659.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,53.43,7600.0,7659.0
7759.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
7859.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
7959.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,58.48,7900.0,7959.0
8159.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,62.01,8100.0,8159.0
8659.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
8759.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
8764.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,62.35,8700.0,8764.0
8794.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
8814.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,59.29,8800.0,8814.0
8824.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
8829.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
8849.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
8854.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
8884.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,58.49,8800.0,8884.0
8914.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
8924.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
8934.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
8954.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,65.47,8900.0,8954.0
8984.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,55.44,8900.0,8984.0
8994.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
9004.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
9034.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
9054.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,60.04,9000.0,9054.0
9074.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
9084.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,56.38,9000.0,9084.0
9094.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
9124.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
9134.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,0.0,,
9144.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
9149.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,0.0,,
9151.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,66.31,9100.0,9151.0
9153.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,59.33,9100.0,9153.0
9155.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,57.43,9100.0,9155.0
9155.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,64.39,9100.0,9155.0
9156.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,58.59,9100.0,9156.0
9158.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,56.27,9100.0,9158.0
9159.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,60.95,9100.0,9159.0
9160.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,74.86,9100.0,9160.0
9161.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,58.16,9100.0,9161.0
9162.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,59.27,9100.0,9162.0
9163.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,63.25,9100.0,9163.0
9163.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,55.71,9100.0,9163.0
9165.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,59.78,9100.0,9165.0
9167.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,62.95,9100.0,9167.0
9168.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,64.98,9100.0,9168.0
9169.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,64.24,9100.0,9169.0
9170.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,63.21,9100.0,9170.0
9170.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,59.88,9100.0,9170.0
9171.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,56.96,9100.0,9171.0
9172.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,55.07,9100.0,9172.0
9173.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,57.38,9100.0,9173.0
9174.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,69.31,9100.0,9174.0
9175.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,67.53,9100.0,9175.0
9177.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,62.55,9100.0,9177.0
9178.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,61.55,9100.0,9178.0
9179.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,50.76,9100.0,9179.0
9180.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,57.09,9100.0,9180.0
9181.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,55.76,9100.0,9181.0
9183.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,59.1,9100.0,9183.0
9184.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,56.55,9100.0,9184.0
9186.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,60.71,9100.0,9186.0
9187.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,51.34,9100.0,9187.0
9187.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,53.64,9100.0,9187.0
9189.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,66.83,9100.0,9189.0
9191.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,57.33,9100.0,9191.0
9193.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,65.14,9100.0,9193.0
9195.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,59.56,9100.0,9195.0
9196.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,65.28,9100.0,9196.0
9197.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,62.2,9100.0,9197.0
9198.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,58.52,9100.0,9198.0
9200.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,52.39,9200.0,9200.0
9201.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,67.01,9200.0,9201.0
9202.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,51.61,9200.0,9202.0
9204.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,60.73,9200.0,9204.0
9204.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,61.0,9200.0,9204.0
9205.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,63.36,9200.0,9205.0
9206.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,54.94,9200.0,9206.0
9207.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,57.14,9200.0,9207.0
9209.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,58.28,9200.0,9209.0
9210.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,59.69,9200.0,9210.0
9211.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,61.64,9200.0,9211.0
9212.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,58.72,9200.0,9212.0
9214.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,56.69,9200.0,9214.0
9214.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,53.97,9200.0,9214.0
9215.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,72.49,9200.0,9215.0
9216.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,65.73,9200.0,9216.0
9217.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,63.73,9200.0,9217.0
9218.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,50.88,9200.0,9218.0
9218.5,M1,URLLC,UL,10.0.0.1,192.168.0.1,57.74,9200.0,9218.0
9220.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,56.9,9200.0,9220.0
9222.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,60.38,9200.0,9222.0
9223.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,68.07,9200.0,9223.0
9225.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,55.27,9200.0,9225.0
9227.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,66.6,9200.0,9227.0
9229.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,57.28,9200.0,9229.0
9231.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,58.58,9200.0,9231.0
9233.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,57.82,9200.0,9233.0
9235.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,61.98,9200.0,9235.0
9236.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,60.63,9200.0,9236.0
9238.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,59.33,9200.0,9238.0
9239.0,M1,URLLC,UL,10.0.0.1,192.168.0.1,56.48,9200.0,9239.0
9239.5,M1,URLLC,DL,192.168.0.1,10.0.0.1,56.81,9200.0,9239.0
9241.0,M1,URLLC,DL,192.168.0.1,10.0.0.1,53.71,9200.0,9241.0
