time_ms,machine,slice,direction,src_ip,dst_ip,packet_size,time_bin,time_bin_sa
5865.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
5866.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
5867.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
5869.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
5869.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
5870.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
5872.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
5872.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
5874.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
5875.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
5876.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
5877.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
5878.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
5879.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
5880.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
5881.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
5882.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
5884.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
5885.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
5886.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
5888.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
5890.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
5890.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,353.21,5800.0,5890.0
5892.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,348.52,5800.0,5892.0
5894.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
5895.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
5896.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
5896.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
5898.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
5900.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
5901.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,589.46,5900.0,5901.0
5903.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
5905.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
5906.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
5908.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
5909.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
5911.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
5912.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
5912.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
5914.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
5915.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
5917.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,499.69,5900.0,5917.0
5918.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
5920.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
5922.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
5922.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
5923.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
5925.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
5925.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
5927.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
5928.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
5930.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
6430.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6480.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6530.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6531.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
6532.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
6532.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,248.08,6500.0,6532.0
6533.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6534.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6535.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,921.69,6500.0,6535.0
6537.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6539.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
6541.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
6543.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,169.55,6500.0,6543.0
6544.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,332.05,6500.0,6544.0
6545.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
6546.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
6548.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
6550.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6550.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6552.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,292.82,6500.0,6552.0
6553.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6554.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6556.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6558.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
6560.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6561.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
6562.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
6563.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
6565.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6567.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6569.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,1092.14,6500.0,6569.0
6570.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6571.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6572.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,495.99,6500.0,6572.0
6574.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6576.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6577.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6578.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6580.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
6582.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6583.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,453.02,6500.0,6583.0
6585.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
6586.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6587.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6588.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,953.01,6500.0,6588.0
6590.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6591.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,462.16,6500.0,6591.0
6592.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6593.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
6594.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6595.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6596.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6596.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6598.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6599.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,519.43,6500.0,6599.0
6599.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6601.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
6602.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6604.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
6606.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,383.35,6600.0,6606.0
6607.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
6609.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6611.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
6611.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
6613.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
6615.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6615.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6616.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
6617.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,564.77,6600.0,6617.0
6619.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6620.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6621.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,614.64,6600.0,6621.0
6622.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6624.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
6625.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
6626.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6628.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
6629.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
6631.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
6632.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
6632.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,255.21,6600.0,6632.0
6634.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6635.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
6635.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
6636.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
6637.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6639.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6640.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,329.94,6600.0,6640.0
6642.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6644.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6646.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6648.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
6649.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,303.2,6600.0,6649.0
6649.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
6651.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6652.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
6654.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
6656.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
6656.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
6658.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,354.77,6600.0,6658.0
6658.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
6659.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6759.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
6959.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
7459.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
7559.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
7609.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
7659.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
7759.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
7859.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
7959.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
8159.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
8659.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
8759.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
8764.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
8794.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
8814.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
8824.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
8829.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,525.21,8800.0,8829.0
8849.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
8854.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
8884.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
8914.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
8924.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
8934.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
8954.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
8984.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
8994.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9004.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9034.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9054.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,308.14,9000.0,9054.0
9074.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9084.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,304.33,9000.0,9084.0
9094.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9124.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,327.94,9100.0,9124.0
9134.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9144.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9149.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9151.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9153.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9155.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9155.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9156.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9158.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9159.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9160.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9161.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9162.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9163.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9163.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9165.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9167.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9168.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9169.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9170.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9170.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9171.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9172.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9173.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9174.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9175.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9177.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9178.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9179.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,284.62,9100.0,9179.0
9180.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9181.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9183.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9184.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9186.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9187.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9187.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9189.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9191.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9193.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,1053.31,9100.0,9193.0
9195.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,515.05,9100.0,9195.0
9196.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9197.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9198.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9200.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9201.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9202.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9204.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,350.5,9200.0,9204.0
9204.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9205.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9206.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9207.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9209.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9210.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9211.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9212.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9214.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9214.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9215.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,513.98,9200.0,9215.0
9216.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9217.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9218.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,1131.4,9200.0,9218.0
9218.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9220.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9222.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9223.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9225.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9227.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9229.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9231.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9233.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9235.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9236.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,537.04,9200.0,9236.0
9238.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9239.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9239.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9241.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9242.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9243.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9245.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9247.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9248.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9249.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9251.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,1086.95,9200.0,9251.0
9253.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,217.18,9200.0,9253.0
9254.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9255.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9256.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9257.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9258.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,467.88,9200.0,9258.0
9258.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9259.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9261.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9262.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,505.81,9200.0,9262.0
9263.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9264.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9266.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9266.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9267.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9267.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9269.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9270.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9271.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,1313.55,9200.0,9271.0
9271.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9273.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9274.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9274.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9276.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9278.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9278.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9279.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9280.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9281.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9283.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9285.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9286.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9287.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9288.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,290.47,9200.0,9288.0
9290.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9292.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9293.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9295.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9297.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9298.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9299.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9300.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9301.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9301.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9303.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9305.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9307.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9308.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9309.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9310.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9311.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9312.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9313.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9315.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9316.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9318.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9319.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9320.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,322.85,9300.0,9320.0
9321.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,356.9,9300.0,9321.0
9323.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9324.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,443.2,9300.0,9324.0
9326.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,3697.01,9300.0,9326.0
9328.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9330.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9332.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9334.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9336.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9338.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,555.84,9300.0,9338.0
9338.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,316.04,9300.0,9338.0
9339.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,1031.64,9300.0,9339.0
9340.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9340.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9342.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9342.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,688.28,9300.0,9342.0
9344.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9346.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9347.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9348.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9349.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,440.72,9300.0,9349.0
9351.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9352.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9353.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9355.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9357.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9359.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9361.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9363.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
