time_ms,machine,slice,direction,src_ip,dst_ip,packet_size,time_bin,time_bin_sa
5634.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,59,5600.0,5634.0
5635.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,57,5600.0,5635.0
5636.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,55,5600.0,5636.0
5637.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,61,5600.0,5637.0
5637.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,54,5600.0,5637.0
5639.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,66,5600.0,5639.0
5641.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,79,5600.0,5641.0
5642.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,60,5600.0,5642.0
5643.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,68,5600.0,5643.0
5644.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,66,5600.0,5644.0
5645.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,69,5600.0,5645.0
5650.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,5600.0,5645.0
5670.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,75,5600.0,5670.0
5675.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,66,5600.0,5675.0
5695.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,5600.0,5675.0
5700.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,5600.0,5675.0
5720.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,5600.0,5675.0
5750.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,5600.0,5675.0
5755.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,52,5700.0,5755.0
5785.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,5700.0,5755.0
5790.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,5700.0,5755.0
5795.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,5700.0,5755.0
5805.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,5700.0,5755.0
5807.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,76,5800.0,5807.0
5809.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,65,5800.0,5809.0
5810.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,64,5800.0,5810.0
5811.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,66,5800.0,5811.0
5813.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,78,5800.0,5813.0
5813.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,69,5800.0,5813.0
5814.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,70,5800.0,5814.0
5816.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,65,5800.0,5816.0
5818.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,72,5800.0,5818.0
5818.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,59,5800.0,5818.0
5819.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,70,5800.0,5819.0
5821.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,64,5800.0,5821.0
5822.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,52,5800.0,5822.0
5822.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,74,5800.0,5822.0
5823.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,69,5800.0,5823.0
5825.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,63,5800.0,5825.0
5826.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,73,5800.0,5826.0
5827.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,66,5800.0,5827.0
5828.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,63,5800.0,5828.0
5830.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,73,5800.0,5830.0
5832.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,70,5800.0,5832.0
5833.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,62,5800.0,5833.0
5834.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,49,5800.0,5834.0
5835.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,55,5800.0,5835.0
5836.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,67,5800.0,5836.0
5837.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,71,5800.0,5837.0
5838.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,72,5800.0,5838.0
5840.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,59,5800.0,5840.0
5841.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,80,5800.0,5841.0
5843.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,70,5800.0,5843.0
5843.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,72,5800.0,5843.0
5845.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,72,5800.0,5845.0
5847.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,74,5800.0,5847.0
5847.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,64,5800.0,5847.0
5849.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,61,5800.0,5849.0
5851.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,50,5800.0,5851.0
5852.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,63,5800.0,5852.0
5854.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,62,5800.0,5854.0
5855.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,61,5800.0,5855.0
5857.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,63,5800.0,5857.0
5858.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,67,5800.0,5858.0
5860.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,62,5800.0,5860.0
5861.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,60,5800.0,5861.0
5863.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,69,5800.0,5863.0
5865.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,66,5800.0,5865.0
5866.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,65,5800.0,5866.0
5867.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,64,5800.0,5867.0
5869.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,67,5800.0,5869.0
5869.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,72,5800.0,5869.0
5870.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,79,5800.0,5870.0
5872.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,69,5800.0,5872.0
5872.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,73,5800.0,5872.0
5874.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,68,5800.0,5874.0
5875.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,62,5800.0,5875.0
5876.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,78,5800.0,5876.0
5877.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,65,5800.0,5877.0
5878.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,71,5800.0,5878.0
5879.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,76,5800.0,5879.0
5880.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,71,5800.0,5880.0
5881.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,65,5800.0,5881.0
5882.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,64,5800.0,5882.0
5884.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,55,5800.0,5884.0
5885.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,70,5800.0,5885.0
5886.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,72,5800.0,5886.0
5888.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,54,5800.0,5888.0
5890.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,53,5800.0,5890.0
5890.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,63,5800.0,5890.0
5892.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,75,5800.0,5892.0
5894.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,75,5800.0,5894.0
5895.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,61,5800.0,5895.0
5896.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,79,5800.0,5896.0
5896.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,56,5800.0,5896.0
5898.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,63,5800.0,5898.0
5900.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,61,5900.0,5900.0
5901.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,74,5900.0,5901.0
5903.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,71,5900.0,5903.0
5905.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,61,5900.0,5905.0
5906.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,58,5900.0,5906.0
5908.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,63,5900.0,5908.0
5909.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,60,5900.0,5909.0
5911.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,79,5900.0,5911.0
5912.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,70,5900.0,5912.0
5912.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,55,5900.0,5912.0
5914.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,78,5900.0,5914.0
5915.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,57,5900.0,5915.0
5917.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,60,5900.0,5917.0
5918.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,62,5900.0,5918.0
5920.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,73,5900.0,5920.0
5922.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,67,5900.0,5922.0
5922.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,42,5900.0,5922.0
5923.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,64,5900.0,5923.0
5925.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,55,5900.0,5925.0
5925.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,74,5900.0,5925.0
5927.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,54,5900.0,5927.0
5928.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,69,5900.0,5928.0
5930.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,62,5900.0,5930.0
6430.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,47,6400.0,6430.0
6480.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,6400.0,6430.0
6530.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,6400.0,6430.0
6531.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,64,6500.0,6531.0
6532.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,50,6500.0,6532.0
6532.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,61,6500.0,6532.0
6533.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,73,6500.0,6533.0
6534.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,67,6500.0,6534.0
6535.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,73,6500.0,6535.0
6537.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,56,6500.0,6537.0
6539.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,58,6500.0,6539.0
6541.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,52,6500.0,6541.0
6543.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,67,6500.0,6543.0
6544.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,67,6500.0,6544.0
6545.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,58,6500.0,6545.0
6546.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,69,6500.0,6546.0
6548.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,71,6500.0,6548.0
6550.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,70,6500.0,6550.0
6550.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,55,6500.0,6550.0
6552.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,56,6500.0,6552.0
6553.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,66,6500.0,6553.0
6554.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,64,6500.0,6554.0
6556.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,60,6500.0,6556.0
6558.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,60,6500.0,6558.0
6560.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,72,6500.0,6560.0
6561.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,68,6500.0,6561.0
6562.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,57,6500.0,6562.0
6563.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,62,6500.0,6563.0
6565.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,74,6500.0,6565.0
6567.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,63,6500.0,6567.0
6569.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,59,6500.0,6569.0
6570.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,72,6500.0,6570.0
6571.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,62,6500.0,6571.0
6572.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,69,6500.0,6572.0
6574.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,64,6500.0,6574.0
6576.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,60,6500.0,6576.0
6577.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,55,6500.0,6577.0
6578.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,57,6500.0,6578.0
6580.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,77,6500.0,6580.0
6582.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,59,6500.0,6582.0
6583.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,65,6500.0,6583.0
6585.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,63,6500.0,6585.0
6586.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,64,6500.0,6586.0
6587.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,61,6500.0,6587.0
6588.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,74,6500.0,6588.0
6590.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,71,6500.0,6590.0
6591.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,52,6500.0,6591.0
6592.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,78,6500.0,6592.0
6593.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,75,6500.0,6593.0
6594.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,58,6500.0,6594.0
6595.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,56,6500.0,6595.0
6596.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,53,6500.0,6596.0
6596.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,56,6500.0,6596.0
6598.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,73,6500.0,6598.0
6599.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,74,6500.0,6599.0
6599.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,74,6500.0,6599.0
6601.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,61,6600.0,6601.0
6602.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,68,6600.0,6602.0
6604.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,72,6600.0,6604.0
6606.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,55,6600.0,6606.0
6607.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,69,6600.0,6607.0
6609.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,57,6600.0,6609.0
6611.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,70,6600.0,6611.0
6611.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,51,6600.0,6611.0
6613.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,68,6600.0,6613.0
6615.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,69,6600.0,6615.0
6615.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,67,6600.0,6615.0
6616.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,58,6600.0,6616.0
6617.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,67,6600.0,6617.0
6619.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,68,6600.0,6619.0
6620.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,65,6600.0,6620.0
6621.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,73,6600.0,6621.0
6622.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,68,6600.0,6622.0
6624.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,79,6600.0,6624.0
6625.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,69,6600.0,6625.0
6626.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,77,6600.0,6626.0
6628.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,59,6600.0,6628.0
6629.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,66,6600.0,6629.0
6631.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,58,6600.0,6631.0
6632.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,52,6600.0,6632.0
6632.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,68,6600.0,6632.0
6634.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,56,6600.0,6634.0
6635.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,74,6600.0,6635.0
6635.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,74,6600.0,6635.0
6636.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,68,6600.0,6636.0
6637.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,69,6600.0,6637.0
6639.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,68,6600.0,6639.0
6640.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,59,6600.0,6640.0
6642.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,74,6600.0,6642.0
6644.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,66,6600.0,6644.0
6646.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,63,6600.0,6646.0
6648.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,60,6600.0,6648.0
6649.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,53,6600.0,6649.0
6649.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,70,6600.0,6649.0
6651.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,60,6600.0,6651.0
6652.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,66,6600.0,6652.0
6654.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,57,6600.0,6654.0
6656.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,61,6600.0,6656.0
6656.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,80,6600.0,6656.0
6658.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,66,6600.0,6658.0
6658.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,63,6600.0,6658.0
6659.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,56,6600.0,6659.0
6759.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,6600.0,6659.0
6959.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,6600.0,6659.0
7459.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,76,7400.0,7459.0
7559.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,7400.0,7459.0
7609.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,57,7600.0,7609.0
7659.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,57,7600.0,7659.0
7759.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,7600.0,7659.0
7859.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,7600.0,7659.0
7959.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,7600.0,7659.0
8159.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,59,8100.0,8159.0
8659.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,8100.0,8159.0
8759.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,8100.0,8159.0
8764.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,8100.0,8159.0
8794.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,68,8700.0,8794.0
8814.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,8700.0,8794.0
8824.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,74,8800.0,8824.0
8829.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,8800.0,8824.0
8849.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,68,8800.0,8849.0
8854.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,71,8800.0,8854.0
8884.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,8800.0,8854.0
8914.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,68,8900.0,8914.0
8924.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,71,8900.0,8924.0
8934.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,8900.0,8924.0
8954.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,8900.0,8924.0
8984.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,8900.0,8924.0
8994.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,8900.0,8924.0
9004.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,53,9000.0,9004.0
9034.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9000.0,9004.0
9054.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,68,9000.0,9054.0
9074.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9000.0,9054.0
9084.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,65,9000.0,9084.0
9094.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,59,9000.0,9094.0
9124.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,61,9100.0,9124.0
9134.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9100.0,9124.0
9144.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,54,9100.0,9144.0
9149.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,62,9100.0,9149.0
9151.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9100.0,9149.0
9153.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9100.0,9149.0
9155.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9100.0,9149.0
9155.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9100.0,9149.0
9156.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9100.0,9149.0
9158.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9100.0,9149.0
9159.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9100.0,9149.0
9160.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9100.0,9149.0
9161.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,69,9100.0,9161.0
9162.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,72,9100.0,9162.0
9163.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,60,9100.0,9163.0
9163.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9100.0,9163.0
9165.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9100.0,9163.0
9167.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,62,9100.0,9167.0
9168.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,63,9100.0,9168.0
9169.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,68,9100.0,9169.0
9170.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,58,9100.0,9170.0
9170.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9100.0,9170.0
9171.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9100.0,9170.0
9172.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9100.0,9170.0
9173.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,43,9100.0,9173.0
9174.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,69,9100.0,9174.0
9175.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9100.0,9174.0
9177.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9100.0,9174.0
9178.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,53,9100.0,9178.0
9179.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,68,9100.0,9179.0
9180.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9100.0,9179.0
9181.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9100.0,9179.0
9183.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,57,9100.0,9183.0
9184.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9100.0,9183.0
9186.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9100.0,9183.0
9187.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9100.0,9183.0
9187.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,67,9100.0,9187.0
9189.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9100.0,9187.0
9191.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9100.0,9187.0
9193.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9100.0,9187.0
9195.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9100.0,9187.0
9196.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,63,9100.0,9196.0
9197.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,74,9100.0,9197.0
9198.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9100.0,9197.0
9200.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9100.0,9197.0
9201.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9100.0,9197.0
9202.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9100.0,9197.0
9204.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9100.0,9197.0
9204.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9100.0,9197.0
9205.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,72,9200.0,9205.0
9206.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9200.0,9205.0
9207.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9200.0,9205.0
9209.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9200.0,9205.0
9210.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,76,9200.0,9210.0
9211.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9200.0,9210.0
9212.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9200.0,9210.0
9214.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,67,9200.0,9214.0
9214.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9200.0,9214.0
9215.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9200.0,9214.0
9216.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9200.0,9214.0
9217.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9200.0,9214.0
9218.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,57,9200.0,9218.0
9218.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9200.0,9218.0
9220.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9200.0,9218.0
