sim_step,imsi,dl_bps,dl_mbps,sinr_db,cqi,dl_buffer_bytes,dl_prb_granted,dl_prb_requested,dl_latency_ms
99,IMSI_0,294774.1596638655,0.2947741596638655,-2.098677832201457,3.0,0.0,2.0,1.0,0.0
99,IMSI_1,190060.39915966385,0.19006039915966386,-3.020830318908879,2.0,0.0,3.0,2.0,0.0
99,IMSI_2,190060.39915966385,0.19006039915966386,-2.980732831501172,2.0,0.0,3.0,2.0,0.0
99,IMSI_3,643382.3529411765,0.6433823529411765,3.8354131204062183,5.0,0.0,2.0,1.0,0.0
99,IMSI_4,808823.5294117647,0.8088235294117647,5.908438833281675,6.0,0.0,2.0,1.0,0.0
99,IMSI_5,294774.1596638655,0.2947741596638655,-2.216852681426628,3.0,0.0,2.0,1.0,0.0
99,IMSI_6,496323.5294117647,0.4963235294117647,0.8801820751300748,4.0,0.0,2.0,1.0,0.0
99,IMSI_7,496323.5294117647,0.4963235294117647,1.543109818763034,4.0,0.0,2.0,1.0,0.0
99,IMSI_8,643382.3529411765,0.6433823529411765,3.112280419614847,5.0,0.0,2.0,1.0,0.0
99,IMSI_9,917804.6218487395,0.9178046218487395,6.926268352156057,7.0,0.0,2.0,1.0,0.0
99,IMSI_10,380120.7983193277,0.3801207983193277,-2.871194889857503,2.0,0.0,6.0,16.0,0.0
99,IMSI_11,442161.2394957983,0.44216123949579833,-0.6764043657052283,3.0,0.0,3.0,7.0,0.0
99,IMSI_12,380120.7983193277,0.3801207983193277,-3.3621668728121366,2.0,0.0,6.0,16.0,0.0
99,IMSI_13,380120.7983193277,0.3801207983193277,-2.662411398421459,2.0,0.0,6.0,16.0,0.0
99,IMSI_14,380120.7983193277,0.3801207983193277,-2.868845361662036,2.0,0.0,6.0,16.0,0.0
99,IMSI_15,558363.9705882353,0.5583639705882353,8.90289378040224,8.0,0.0,1.0,2.0,0.0
99,IMSI_16,808823.5294117647,0.8088235294117647,5.443076691107275,6.0,0.0,2.0,3.0,0.0
99,IMSI_17,496323.5294117647,0.4963235294117647,0.9521693638263239,4.0,0.0,2.0,5.0,0.0
99,IMSI_18,917804.6218487395,0.9178046218487395,7.826675124492048,7.0,0.0,2.0,3.0,0.0
99,IMSI_19,808823.5294117647,0.8088235294117647,6.13285409556548,6.0,0.0,2.0,3.0,0.0
99,IMSI_20,2027310.924369748,2.027310924369748,-3.884680856232717,2.0,0.0,32.0,158.0,0.0
99,IMSI_21,2233455.882352941,2.233455882352941,2.1538663685809554,4.0,0.0,9.0,41.0,0.0
99,IMSI_22,2251838.2352941176,2.2518382352941178,3.7426882130692176,5.0,0.0,7.0,32.0,0.0
99,IMSI_23,2294511.5546218487,2.294511554621849,7.6414322739098495,7.0,0.0,5.0,22.0,0.0
99,IMSI_24,2063419.1176470588,2.063419117647059,-1.3949767395169852,3.0,0.0,14.0,68.0,0.0
99,IMSI_25,2233455.882352941,2.233455882352941,1.765660844429905,4.0,0.0,9.0,41.0,0.0
99,IMSI_26,2022058.8235294118,2.0220588235294117,5.587226682631118,6.0,0.0,5.0,25.0,0.0
99,IMSI_27,2027310.924369748,2.027310924369748,-2.54261009530433,2.0,0.0,32.0,158.0,0.0
99,IMSI_28,2027310.924369748,2.027310924369748,-2.4126477643334363,2.0,0.0,32.0,158.0,0.0
99,IMSI_29,2623424.369747899,2.623424369747899,10.348361281222989,9.0,0.0,4.0,16.0,0.0
100,IMSI_0,294774.1596638655,0.2947741596638655,-2.098677832201457,3.0,0.0,2.0,1.0,0.0
100,IMSI_1,190060.39915966385,0.19006039915966386,-3.020830318908879,2.0,0.0,3.0,2.0,0.0
100,IMSI_2,190060.39915966385,0.19006039915966386,-2.980732831501172,2.0,0.0,3.0,2.0,0.0
100,IMSI_3,643382.3529411765,0.6433823529411765,3.8354131204062183,5.0,0.0,2.0,1.0,0.0
100,IMSI_4,808823.5294117647,0.8088235294117647,5.908438833281675,6.0,0.0,2.0,1.0,0.0
100,IMSI_5,294774.1596638655,0.2947741596638655,-2.216852681426628,3.0,0.0,2.0,1.0,0.0
100,IMSI_6,496323.5294117647,0.4963235294117647,0.8801820751300748,4.0,0.0,2.0,1.0,0.0
100,IMSI_7,496323.5294117647,0.4963235294117647,1.543109818763034,4.0,0.0,2.0,1.0,0.0
100,IMSI_8,643382.3529411765,0.6433823529411765,3.112280419614847,5.0,0.0,2.0,1.0,0.0
100,IMSI_9,917804.6218487395,0.9178046218487395,6.926268352156057,7.0,0.0,2.0,1.0,0.0
100,IMSI_10,380120.7983193277,0.3801207983193277,-2.871194889857503,2.0,0.0,6.0,16.0,0.0
100,IMSI_11,442161.2394957983,0.44216123949579833,-0.6764043657052283,3.0,0.0,3.0,7.0,0.0
100,IMSI_12,380120.7983193277,0.3801207983193277,-3.3621668728121366,2.0,0.0,6.0,16.0,0.0
100,IMSI_13,380120.7983193277,0.3801207983193277,-2.662411398421459,2.0,0.0,6.0,16.0,0.0
100,IMSI_14,380120.7983193277,0.3801207983193277,-2.868845361662036,2.0,0.0,6.0,16.0,0.0
100,IMSI_15,558363.9705882353,0.5583639705882353,8.90289378040224,8.0,0.0,1.0,2.0,0.0
100,IMSI_16,808823.5294117647,0.8088235294117647,5.443076691107275,6.0,0.0,2.0,3.0,0.0
100,IMSI_17,496323.5294117647,0.4963235294117647,0.9521693638263239,4.0,0.0,2.0,5.0,0.0
100,IMSI_18,917804.6218487395,0.9178046218487395,7.826675124492048,7.0,0.0,2.0,3.0,0.0
100,IMSI_19,808823.5294117647,0.8088235294117647,6.13285409556548,6.0,0.0,2.0,3.0,0.0
100,IMSI_20,2027310.924369748,2.027310924369748,-3.884680856232717,2.0,0.0,32.0,158.0,0.0
100,IMSI_21,2233455.882352941,2.233455882352941,2.1538663685809554,4.0,0.0,9.0,41.0,0.0
100,IMSI_22,2251838.2352941176,2.2518382352941178,3.7426882130692176,5.0,0.0,7.0,32.0,0.0
100,IMSI_23,2294511.5546218487,2.294511554621849,7.6414322739098495,7.0,0.0,5.0,22.0,0.0
100,IMSI_24,2063419.1176470588,2.063419117647059,-1.3949767395169852,3.0,0.0,14.0,68.0,0.0
100,IMSI_25,2233455.882352941,2.233455882352941,1.765660844429905,4.0,0.0,9.0,41.0,0.0
100,IMSI_26,2022058.8235294118,2.0220588235294117,5.587226682631118,6.0,0.0,5.0,25.0,0.0
100,IMSI_27,2027310.924369748,2.027310924369748,-2.54261009530433,2.0,0.0,32.0,158.0,0.0
100,IMSI_28,2027310.924369748,2.027310924369748,-2.4126477643334363,2.0,0.0,32.0,158.0,0.0
100,IMSI_29,2623424.369747899,2.623424369747899,10.348361281222989,9.0,0.0,4.0,16.0,0.0
101,IMSI_0,294774.1596638655,0.2947741596638655,-2.098677832201457,3.0,0.0,2.0,1.0,0.0
101,IMSI_1,190060.39915966385,0.19006039915966386,-3.020830318908879,2.0,0.0,3.0,2.0,0.0
101,IMSI_2,190060.39915966385,0.19006039915966386,-2.980732831501172,2.0,0.0,3.0,2.0,0.0
101,IMSI_3,643382.3529411765,0.6433823529411765,3.8354131204062183,5.0,0.0,2.0,1.0,0.0
101,IMSI_4,808823.5294117647,0.8088235294117647,5.908438833281675,6.0,0.0,2.0,1.0,0.0
101,IMSI_5,294774.1596638655,0.2947741596638655,-2.216852681426628,3.0,0.0,2.0,1.0,0.0
101,IMSI_6,496323.5294117647,0.4963235294117647,0.8801820751300748,4.0,0.0,2.0,1.0,0.0
101,IMSI_7,496323.5294117647,0.4963235294117647,1.543109818763034,4.0,0.0,2.0,1.0,0.0
101,IMSI_8,643382.3529411765,0.6433823529411765,3.112280419614847,5.0,0.0,2.0,1.0,0.0
101,IMSI_9,917804.6218487395,0.9178046218487395,6.926268352156057,7.0,0.0,2.0,1.0,0.0
101,IMSI_10,380120.7983193277,0.3801207983193277,-2.871194889857503,2.0,0.0,6.0,16.0,0.0
101,IMSI_11,442161.2394957983,0.44216123949579833,-0.6764043657052283,3.0,0.0,3.0,7.0,0.0
101,IMSI_12,380120.7983193277,0.3801207983193277,-3.3621668728121366,2.0,0.0,6.0,16.0,0.0
101,IMSI_13,380120.7983193277,0.3801207983193277,-2.662411398421459,2.0,0.0,6.0,16.0,0.0
101,IMSI_14,380120.7983193277,0.3801207983193277,-2.868845361662036,2.0,0.0,6.0,16.0,0.0
101,IMSI_15,558363.9705882353,0.5583639705882353,8.90289378040224,8.0,0.0,1.0,2.0,0.0
101,IMSI_16,808823.5294117647,0.8088235294117647,5.443076691107275,6.0,0.0,2.0,3.0,0.0
101,IMSI_17,496323.5294117647,0.4963235294117647,0.9521693638263239,4.0,0.0,2.0,5.0,0.0
101,IMSI_18,917804.6218487395,0.9178046218487395,7.826675124492048,7.0,0.0,2.0,3.0,0.0
101,IMSI_19,808823.5294117647,0.8088235294117647,6.13285409556548,6.0,0.0,2.0,3.0,0.0
101,IMSI_20,2027310.924369748,2.027310924369748,-3.884680856232717,2.0,0.0,32.0,158.0,0.0
101,IMSI_21,2233455.882352941,2.233455882352941,2.1538663685809554,4.0,0.0,9.0,41.0,0.0
101,IMSI_22,2251838.2352941176,2.2518382352941178,3.7426882130692176,5.0,0.0,7.0,32.0,0.0
101,IMSI_23,2294511.5546218487,2.294511554621849,7.6414322739098495,7.0,0.0,5.0,22.0,0.0
101,IMSI_24,2063419.1176470588,2.063419117647059,-1.3949767395169852,3.0,0.0,14.0,68.0,0.0
101,IMSI_25,2233455.882352941,2.233455882352941,1.765660844429905,4.0,0.0,9.0,41.0,0.0
101,IMSI_26,2022058.8235294118,2.0220588235294117,5.587226682631118,6.0,0.0,5.0,25.0,0.0
101,IMSI_27,2027310.924369748,2.027310924369748,-2.54261009530433,2.0,0.0,32.0,158.0,0.0
101,IMSI_28,2027310.924369748,2.027310924369748,-2.4126477643334363,2.0,0.0,32.0,158.0,0.0
101,IMSI_29,2623424.369747899,2.623424369747899,10.348361281222989,9.0,0.0,4.0,16.0,0.0
102,IMSI_0,294774.1596638655,0.2947741596638655,-2.098677832201457,3.0,0.0,2.0,1.0,0.0
102,IMSI_1,190060.39915966385,0.19006039915966386,-3.020830318908879,2.0,0.0,3.0,2.0,0.0
102,IMSI_2,190060.39915966385,0.19006039915966386,-2.980732831501172,2.0,0.0,3.0,2.0,0.0
102,IMSI_3,643382.3529411765,0.6433823529411765,3.8354131204062183,5.0,0.0,2.0,1.0,0.0
102,IMSI_4,808823.5294117647,0.8088235294117647,5.908438833281675,6.0,0.0,2.0,1.0,0.0
102,IMSI_5,294774.1596638655,0.2947741596638655,-2.216852681426628,3.0,0.0,2.0,1.0,0.0
102,IMSI_6,496323.5294117647,0.4963235294117647,0.8801820751300748,4.0,0.0,2.0,1.0,0.0
102,IMSI_7,496323.5294117647,0.4963235294117647,1.543109818763034,4.0,0.0,2.0,1.0,0.0
102,IMSI_8,643382.3529411765,0.6433823529411765,3.112280419614847,5.0,0.0,2.0,1.0,0.0
102,IMSI_9,917804.6218487395,0.9178046218487395,6.926268352156057,7.0,0.0,2.0,1.0,0.0
102,IMSI_10,380120.7983193277,0.3801207983193277,-2.871194889857503,2.0,0.0,6.0,16.0,0.0
102,IMSI_11,442161.2394957983,0.44216123949579833,-0.6764043657052283,3.0,0.0,3.0,7.0,0.0
102,IMSI_12,380120.7983193277,0.3801207983193277,-3.3621668728121366,2.0,0.0,6.0,16.0,0.0
102,IMSI_13,380120.7983193277,0.3801207983193277,-2.662411398421459,2.0,0.0,6.0,16.0,0.0
102,IMSI_14,380120.7983193277,0.3801207983193277,-2.868845361662036,2.0,0.0,6.0,16.0,0.0
102,IMSI_15,558363.9705882353,0.5583639705882353,8.90289378040224,8.0,0.0,1.0,2.0,0.0
102,IMSI_16,808823.5294117647,0.8088235294117647,5.443076691107275,6.0,0.0,2.0,3.0,0.0
102,IMSI_17,496323.5294117647,0.4963235294117647,0.9521693638263239,4.0,0.0,2.0,5.0,0.0
102,IMSI_18,917804.6218487395,0.9178046218487395,7.826675124492048,7.0,0.0,2.0,3.0,0.0
102,IMSI_19,808823.5294117647,0.8088235294117647,6.13285409556548,6.0,0.0,2.0,3.0,0.0
102,IMSI_20,1963957.4579831932,1.9639574579831933,-3.884680856232717,2.0,0.0,31.0,158.0,0.0
102,IMSI_21,2233455.882352941,2.233455882352941,2.1538663685809554,4.0,0.0,9.0,41.0,0.0
102,IMSI_22,2251838.2352941176,2.2518382352941178,3.7426882130692176,5.0,0.0,7.0,32.0,0.0
102,IMSI_23,2294511.5546218487,2.294511554621849,7.6414322739098495,7.0,0.0,5.0,22.0,0.0
102,IMSI_24,2063419.1176470588,2.063419117647059,-1.3949767395169852,3.0,0.0,14.0,68.0,0.0
102,IMSI_25,2233455.882352941,2.233455882352941,1.765660844429905,4.0,0.0,9.0,41.0,0.0
102,IMSI_26,2022058.8235294118,2.0220588235294117,5.587226682631118,6.0,0.0,5.0,25.0,0.0
102,IMSI_27,1963957.4579831932,1.9639574579831933,-2.54261009530433,2.0,0.0,31.0,158.0,0.0
102,IMSI_28,1963957.4579831932,1.9639574579831933,-2.4126477643334363,2.0,0.0,31.0,158.0,0.0
102,IMSI_29,2623424.369747899,2.623424369747899,10.348361281222989,9.0,0.0,4.0,16.0,0.0
103,IMSI_0,294774.1596638655,0.2947741596638655,-2.098677832201457,3.0,0.0,2.0,1.0,0.0
103,IMSI_1,190060.39915966385,0.19006039915966386,-3.020830318908879,2.0,0.0,3.0,2.0,0.0
103,IMSI_2,190060.39915966385,0.19006039915966386,-2.980732831501172,2.0,0.0,3.0,2.0,0.0
103,IMSI_3,643382.3529411765,0.6433823529411765,3.8354131204062183,5.0,0.0,2.0,1.0,0.0
103,IMSI_4,808823.5294117647,0.8088235294117647,5.908438833281675,6.0,0.0,2.0,1.0,0.0
103,IMSI_5,294774.1596638655,0.2947741596638655,-2.216852681426628,3.0,0.0,2.0,1.0,0.0
103,IMSI_6,496323.5294117647,0.4963235294117647,0.8801820751300748,4.0,0.0,2.0,1.0,0.0
103,IMSI_7,496323.5294117647,0.4963235294117647,1.543109818763034,4.0,0.0,2.0,1.0,0.0
103,IMSI_8,643382.3529411765,0.6433823529411765,3.112280419614847,5.0,0.0,2.0,1.0,0.0
103,IMSI_9,917804.6218487395,0.9178046218487395,6.926268352156057,7.0,0.0,2.0,1.0,0.0
103,IMSI_10,380120.7983193277,0.3801207983193277,-2.871194889857503,2.0,0.0,6.0,16.0,0.0
103,IMSI_11,442161.2394957983,0.44216123949579833,-0.6764043657052283,3.0,0.0,3.0,7.0,0.0
103,IMSI_12,380120.7983193277,0.3801207983193277,-3.3621668728121366,2.0,0.0,6.0,16.0,0.0
103,IMSI_13,380120.7983193277,0.3801207983193277,-2.662411398421459,2.0,0.0,6.0,16.0,0.0
103,IMSI_14,380120.7983193277,0.3801207983193277,-2.868845361662036,2.0,0.0,6.0,16.0,0.0
103,IMSI_15,558363.9705882353,0.5583639705882353,8.90289378040224,8.0,0.0,1.0,2.0,0.0
103,IMSI_16,808823.5294117647,0.8088235294117647,5.443076691107275,6.0,0.0,2.0,3.0,0.0
103,IMSI_17,496323.5294117647,0.4963235294117647,0.9521693638263239,4.0,0.0,2.0,5.0,0.0
103,IMSI_18,917804.6218487395,0.9178046218487395,7.826675124492048,7.0,0.0,2.0,3.0,0.0
103,IMSI_19,808823.5294117647,0.8088235294117647,6.13285409556548,6.0,0.0,2.0,3.0,0.0
103,IMSI_20,1963957.4579831932,1.9639574579831933,-3.884680856232717,2.0,0.0,31.0,158.0,0.0
103,IMSI_21,2233455.882352941,2.233455882352941,2.1538663685809554,4.0,0.0,9.0,41.0,0.0
103,IMSI_22,2251838.2352941176,2.2518382352941178,3.7426882130692176,5.0,0.0,7.0,32.0,0.0
103,IMSI_23,2294511.5546218487,2.294511554621849,7.6414322739098495,7.0,0.0,5.0,22.0,0.0
103,IMSI_24,2063419.1176470588,2.063419117647059,-1.3949767395169852,3.0,0.0,14.0,68.0,0.0
103,IMSI_25,2233455.882352941,2.233455882352941,1.765660844429905,4.0,0.0,9.0,41.0,0.0
103,IMSI_26,2022058.8235294118,2.0220588235294117,5.587226682631118,6.0,0.0,5.0,25.0,0.0
103,IMSI_27,1963957.4579831932,1.9639574579831933,-2.54261009530433,2.0,0.0,31.0,158.0,0.0
103,IMSI_28,1963957.4579831932,1.9639574579831933,-2.4126477643334363,2.0,0.0,31.0,158.0,0.0
103,IMSI_29,2623424.369747899,2.623424369747899,10.348361281222989,9.0,0.0,4.0,16.0,0.0
104,IMSI_0,294774.1596638655,0.2947741596638655,-2.098677832201457,3.0,0.0,2.0,1.0,0.0
104,IMSI_1,190060.39915966385,0.19006039915966386,-3.020830318908879,2.0,0.0,3.0,2.0,0.0
104,IMSI_2,190060.39915966385,0.19006039915966386,-2.980732831501172,2.0,0.0,3.0,2.0,0.0
104,IMSI_3,643382.3529411765,0.6433823529411765,3.8354131204062183,5.0,0.0,2.0,1.0,0.0
104,IMSI_4,808823.5294117647,0.8088235294117647,5.908438833281675,6.0,0.0,2.0,1.0,0.0
104,IMSI_5,294774.1596638655,0.2947741596638655,-2.216852681426628,3.0,0.0,2.0,1.0,0.0
104,IMSI_6,496323.5294117647,0.4963235294117647,0.8801820751300748,4.0,0.0,2.0,1.0,0.0
104,IMSI_7,496323.5294117647,0.4963235294117647,1.543109818763034,4.0,0.0,2.0,1.0,0.0
104,IMSI_8,643382.3529411765,0.6433823529411765,3.112280419614847,5.0,0.0,2.0,1.0,0.0
104,IMSI_9,917804.6218487395,0.9178046218487395,6.926268352156057,7.0,0.0,2.0,1.0,0.0
104,IMSI_10,380120.7983193277,0.3801207983193277,-2.871194889857503,2.0,0.0,6.0,16.0,0.0
104,IMSI_11,442161.2394957983,0.44216123949579833,-0.6764043657052283,3.0,0.0,3.0,7.0,0.0
104,IMSI_12,380120.7983193277,0.3801207983193277,-3.3621668728121366,2.0,0.0,6.0,16.0,0.0
104,IMSI_13,380120.7983193277,0.3801207983193277,-2.662411398421459,2.0,0.0,6.0,16.0,0.0
104,IMSI_14,380120.7983193277,0.3801207983193277,-2.868845361662036,2.0,0.0,6.0,16.0,0.0
104,IMSI_15,558363.9705882353,0.5583639705882353,8.90289378040224,8.0,0.0,1.0,2.0,0.0
104,IMSI_16,808823.5294117647,0.8088235294117647,5.443076691107275,6.0,0.0,2.0,3.0,0.0
104,IMSI_17,496323.5294117647,0.4963235294117647,0.9521693638263239,4.0,0.0,2.0,5.0,0.0
104,IMSI_18,917804.6218487395,0.9178046218487395,7.826675124492048,7.0,0.0,2.0,3.0,0.0
104,IMSI_19,808823.5294117647,0.8088235294117647,6.13285409556548,6.0,0.0,2.0,3.0,0.0
104,IMSI_20,2027310.924369748,2.027310924369748,-3.884680856232717,2.0,0.0,32.0,158.0,0.0
104,IMSI_21,2233455.882352941,2.233455882352941,2.1538663685809554,4.0,0.0,9.0,41.0,0.0
104,IMSI_22,2251838.2352941176,2.2518382352941178,3.7426882130692176,5.0,0.0,7.0,32.0,0.0
104,IMSI_23,2294511.5546218487,2.294511554621849,7.6414322739098495,7.0,0.0,5.0,22.0,0.0
104,IMSI_24,2063419.1176470588,2.063419117647059,-1.3949767395169852,3.0,0.0,14.0,68.0,0.0
104,IMSI_25,2233455.882352941,2.233455882352941,1.765660844429905,4.0,0.0,9.0,41.0,0.0
104,IMSI_26,2022058.8235294118,2.0220588235294117,5.587226682631118,6.0,0.0,5.0,25.0,0.0
104,IMSI_27,2027310.924369748,2.027310924369748,-2.54261009530433,2.0,0.0,32.0,158.0,0.0
104,IMSI_28,2027310.924369748,2.027310924369748,-2.4126477643334363,2.0,0.0,32.0,158.0,0.0
104,IMSI_29,2623424.369747899,2.623424369747899,10.348361281222989,9.0,0.0,4.0,16.0,0.0
105,IMSI_0,294774.1596638655,0.2947741596638655,-2.098677832201457,3.0,0.0,2.0,1.0,0.0
105,IMSI_1,190060.39915966385,0.19006039915966386,-3.020830318908879,2.0,0.0,3.0,2.0,0.0
105,IMSI_2,190060.39915966385,0.19006039915966386,-2.980732831501172,2.0,0.0,3.0,2.0,0.0
105,IMSI_3,643382.3529411765,0.6433823529411765,3.8354131204062183,5.0,0.0,2.0,1.0,0.0
105,IMSI_4,808823.5294117647,0.8088235294117647,5.908438833281675,6.0,0.0,2.0,1.0,0.0
105,IMSI_5,294774.1596638655,0.2947741596638655,-2.216852681426628,3.0,0.0,2.0,1.0,0.0
105,IMSI_6,496323.5294117647,0.4963235294117647,0.8801820751300748,4.0,0.0,2.0,1.0,0.0
105,IMSI_7,496323.5294117647,0.4963235294117647,1.543109818763034,4.0,0.0,2.0,1.0,0.0
105,IMSI_8,643382.3529411765,0.6433823529411765,3.112280419614847,5.0,0.0,2.0,1.0,0.0
105,IMSI_9,917804.6218487395,0.9178046218487395,6.926268352156057,7.0,0.0,2.0,1.0,0.0
105,IMSI_10,380120.7983193277,0.3801207983193277,-2.871194889857503,2.0,0.0,6.0,16.0,0.0
105,IMSI_11,442161.2394957983,0.44216123949579833,-0.6764043657052283,3.0,0.0,3.0,7.0,0.0
105,IMSI_12,380120.7983193277,0.3801207983193277,-3.3621668728121366,2.0,0.0,6.0,16.0,0.0
105,IMSI_13,380120.7983193277,0.3801207983193277,-2.662411398421459,2.0,0.0,6.0,16.0,0.0
105,IMSI_14,380120.7983193277,0.3801207983193277,-2.868845361662036,2.0,0.0,6.0,16.0,0.0
105,IMSI_15,558363.9705882353,0.5583639705882353,8.90289378040224,8.0,0.0,1.0,2.0,0.0
105,IMSI_16,808823.5294117647,0.8088235294117647,5.443076691107275,6.0,0.0,2.0,3.0,0.0
105,IMSI_17,496323.5294117647,0.4963235294117647,0.9521693638263239,4.0,0.0,2.0,5.0,0.0
105,IMSI_18,917804.6218487395,0.9178046218487395,7.826675124492048,7.0,0.0,2.0,3.0,0.0
105,IMSI_19,808823.5294117647,0.8088235294117647,6.13285409556548,6.0,0.0,2.0,3.0,0.0
105,IMSI_20,1963957.4579831932,1.9639574579831933,-3.884680856232717,2.0,0.0,31.0,158.0,0.0
105,IMSI_21,2233455.882352941,2.233455882352941,2.1538663685809554,4.0,0.0,9.0,41.0,0.0
105,IMSI_22,2251838.2352941176,2.2518382352941178,3.7426882130692176,5.0,0.0,7.0,32.0,0.0
105,IMSI_23,2294511.5546218487,2.294511554621849,7.6414322739098495,7.0,0.0,5.0,22.0,0.0
105,IMSI_24,2063419.1176470588,2.063419117647059,-1.3949767395169852,3.0,0.0,14.0,68.0,0.0
105,IMSI_25,2233455.882352941,2.233455882352941,1.765660844429905,4.0,0.0,9.0,41.0,0.0
105,IMSI_26,2022058.8235294118,2.0220588235294117,5.587226682631118,6.0,0.0,5.0,25.0,0.0
105,IMSI_27,1963957.4579831932,1.9639574579831933,-2.54261009530433,2.0,0.0,31.0,158.0,0.0
105,IMSI_28,1963957.4579831932,1.9639574579831933,-2.4126477643334363,2.0,0.0,31.0,158.0,0.0
105,IMSI_29,2623424.369747899,2.623424369747899,10.348361281222989,9.0,0.0,4.0,16.0,0.0
106,IMSI_0,294774.1596638655,0.2947741596638655,-2.098677832201457,3.0,0.0,2.0,1.0,0.0
106,IMSI_1,190060.39915966385,0.19006039915966386,-3.020830318908879,2.0,0.0,3.0,2.0,0.0
106,IMSI_2,190060.39915966385,0.19006039915966386,-2.980732831501172,2.0,0.0,3.0,2.0,0.0
106,IMSI_3,643382.3529411765,0.6433823529411765,3.8354131204062183,5.0,0.0,2.0,1.0,0.0
106,IMSI_4,808823.5294117647,0.8088235294117647,5.908438833281675,6.0,0.0,2.0,1.0,0.0
106,IMSI_5,294774.1596638655,0.2947741596638655,-2.216852681426628,3.0,0.0,2.0,1.0,0.0
106,IMSI_6,496323.5294117647,0.4963235294117647,0.8801820751300748,4.0,0.0,2.0,1.0,0.0
106,IMSI_7,496323.5294117647,0.4963235294117647,1.543109818763034,4.0,0.0,2.0,1.0,0.0
106,IMSI_8,643382.3529411765,0.6433823529411765,3.112280419614847,5.0,0.0,2.0,1.0,0.0
106,IMSI_9,917804.6218487395,0.9178046218487395,6.926268352156057,7.0,0.0,2.0,1.0,0.0
106,IMSI_10,380120.7983193277,0.3801207983193277,-2.871194889857503,2.0,0.0,6.0,16.0,0.0
106,IMSI_11,442161.2394957983,0.44216123949579833,-0.6764043657052283,3.0,0.0,3.0,7.0,0.0
106,IMSI_12,380120.7983193277,0.3801207983193277,-3.3621668728121366,2.0,0.0,6.0,16.0,0.0
106,IMSI_13,380120.7983193277,0.3801207983193277,-2.662411398421459,2.0,0.0,6.0,16.0,0.0
106,IMSI_14,380120.7983193277,0.3801207983193277,-2.868845361662036,2.0,0.0,6.0,16.0,0.0
106,IMSI_15,558363.9705882353,0.5583639705882353,8.90289378040224,8.0,0.0,1.0,2.0,0.0
106,IMSI_16,808823.5294117647,0.8088235294117647,5.443076691107275,6.0,0.0,2.0,3.0,0.0
106,IMSI_17,496323.5294117647,0.4963235294117647,0.9521693638263239,4.0,0.0,2.0,5.0,0.0
106,IMSI_18,917804.6218487395,0.9178046218487395,7.826675124492048,7.0,0.0,2.0,3.0,0.0
106,IMSI_19,808823.5294117647,0.8088235294117647,6.13285409556548,6.0,0.0,2.0,3.0,0.0
106,IMSI_20,1963957.4579831932,1.9639574579831933,-3.884680856232717,2.0,0.0,31.0,158.0,0.0
106,IMSI_21,2233455.882352941,2.233455882352941,2.1538663685809554,4.0,0.0,9.0,41.0,0.0
106,IMSI_22,2251838.2352941176,2.2518382352941178,3.7426882130692176,5.0,0.0,7.0,32.0,0.0
106,IMSI_23,2294511.5546218487,2.294511554621849,7.6414322739098495,7.0,0.0,5.0,22.0,0.0
106,IMSI_24,2063419.1176470588,2.063419117647059,-1.3949767395169852,3.0,0.0,14.0,68.0,0.0
106,IMSI_25,2233455.882352941,2.233455882352941,1.765660844429905,4.0,0.0,9.0,41.0,0.0
106,IMSI_26,2022058.8235294118,2.0220588235294117,5.587226682631118,6.0,0.0,5.0,25.0,0.0
106,IMSI_27,1963957.4579831932,1.9639574579831933,-2.54261009530433,2.0,0.0,31.0,158.0,0.0
106,IMSI_28,1963957.4579831932,1.9639574579831933,-2.4126477643334363,2.0,0.0,31.0,158.0,0.0
106,IMSI_29,2623424.369747899,2.623424369747899,10.348361281222989,9.0,0.0,4.0,16.0,0.0
107,IMSI_0,294774.1596638655,0.2947741596638655,-2.098677832201457,3.0,0.0,2.0,1.0,0.0
107,IMSI_1,190060.39915966385,0.19006039915966386,-3.020830318908879,2.0,0.0,3.0,2.0,0.0
107,IMSI_2,190060.39915966385,0.19006039915966386,-2.980732831501172,2.0,0.0,3.0,2.0,0.0
107,IMSI_3,643382.3529411765,0.6433823529411765,3.8354131204062183,5.0,0.0,2.0,1.0,0.0
107,IMSI_4,808823.5294117647,0.8088235294117647,5.908438833281675,6.0,0.0,2.0,1.0,0.0
107,IMSI_5,294774.1596638655,0.2947741596638655,-2.216852681426628,3.0,0.0,2.0,1.0,0.0
107,IMSI_6,496323.5294117647,0.4963235294117647,0.8801820751300748,4.0,0.0,2.0,1.0,0.0
107,IMSI_7,496323.5294117647,0.4963235294117647,1.543109818763034,4.0,0.0,2.0,1.0,0.0
107,IMSI_8,643382.3529411765,0.6433823529411765,3.112280419614847,5.0,0.0,2.0,1.0,0.0
107,IMSI_9,917804.6218487395,0.9178046218487395,6.926268352156057,7.0,0.0,2.0,1.0,0.0
107,IMSI_10,380120.7983193277,0.3801207983193277,-2.871194889857503,2.0,0.0,6.0,16.0,0.0
107,IMSI_11,442161.2394957983,0.44216123949579833,-0.6764043657052283,3.0,0.0,3.0,7.0,0.0
107,IMSI_12,380120.7983193277,0.3801207983193277,-3.3621668728121366,2.0,0.0,6.0,16.0,0.0
107,IMSI_13,380120.7983193277,0.3801207983193277,-2.662411398421459,2.0,0.0,6.0,16.0,0.0
